Date,Actual,Predicted,Best Alpha,Dual gap,Iterations
2022-12-06,248.825,244.13848398458353,0.0004,1.7780612770496182e-05,665
2022-12-06,247.715,233.7220522191039,0.0004,1.5205363628079849e-05,1685
2022-12-06,250.0,216.28153452174314,0.0004,2.023383160758697e-05,3157
2022-12-06,258.9,216.42043199596495,0.0004,2.5504016451529763e-05,5190
2022-12-06,292.11,275.3488630996951,0.0004,3.596479350825549e-05,11830
2022-12-06,326.435,319.3187314905307,0.0004,4.295846899757108e-05,8068
2022-12-06,356.93000000000006,334.2022670612364,0.0004,4.1261423919727165e-05,4234
2022-12-06,382.12,343.77894015647036,0.0004,3.612400968354702e-05,7646
2022-12-06,373.57,329.2859245713479,0.0004,3.37927118258182e-05,9482
2022-12-06,353.86,321.24755569210976,0.0004,3.263595568320659e-05,6480
2022-12-06,346.505,329.0430493426488,0.0004,3.160973614330281e-05,6738
2022-12-06,349.72,331.1184282323162,0.0004,3.124743223250601e-05,7837
2022-12-06,349.18499999999995,370.3748846956054,0.0004,3.235052389048012e-05,8156
2022-12-06,354.38,415.6784258345824,0.0004,3.6962259778388026e-05,12626
2022-12-06,379.36,438.11564303977855,0.0004,5.023158798314395e-05,22671
2022-12-06,386.985,446.80987616031314,0.0004,7.6586623079167e-05,85355
2022-12-06,370.9649999999999,395.9133682635678,0.0004,7.297890274879585e-05,44154
2022-12-06,344.78499999999997,316.5358543541955,0.0004,5.025498491427395e-05,49940
2022-12-06,309.88,303.7099661180556,0.0004,3.707805749451944e-05,10561
2022-12-06,281.045,263.134115823079,0.0004,2.521617470360452e-05,11837
2022-12-06,256.735,220.3257109482922,0.0004,2.0838936208381096e-05,5059
2022-12-06,248.1,202.42127875333296,0.0004,2.1082322101409752e-05,4765
2022-12-06,249.945,190.56751273514243,0.0004,2.0190244529802905e-05,9119
2022-12-06,245.78,171.02593840746388,0.0004,1.9082573129388208e-05,6716
2022-12-07,235.385,240.17794886169384,0.0004,1.8166605336098266e-05,902
2022-12-07,226.685,230.78518700455095,0.0004,1.8844787278215304e-05,1971
2022-12-07,226.75,217.8069081390837,0.0004,1.997801710809746e-05,2724
2022-12-07,239.065,216.9667810631517,0.0004,2.4353840389941555e-05,5392
2022-12-07,255.78499999999997,250.84768074500198,0.0004,3.383672376051443e-05,6962
2022-12-07,269.145,292.1220166482164,0.0004,4.108757509551892e-05,8686
2022-12-07,307.445,298.50462111917943,0.0004,4.0392856845110945e-05,4063
2022-12-07,349.5,282.99763673984364,0.0004,3.677823964253092e-05,5220
2022-12-07,355.11,282.7751019029351,0.0004,3.488208203989423e-05,7321
2022-12-07,346.99,286.6228419759135,0.0004,3.35391567331698e-05,12125
2022-12-07,345.735,282.36406410302055,0.0004,3.2511882505034274e-05,5090
2022-12-07,348.245,298.78018478835617,0.0004,3.219069958662277e-05,6164
2022-12-07,348.9,341.7331380621817,0.0004,3.295096298659385e-05,6793
2022-12-07,351.595,375.69028221475367,0.0004,3.6518356623232205e-05,8904
2022-12-07,388.695,466.6622915105238,0.0004,4.898126824803595e-05,10074
2022-12-07,426.0,630.5022739618322,0.0004,7.556942456769175e-05,54697
2022-12-07,412.165,608.3066274809267,0.0004,7.216230832199263e-05,81277
2022-12-07,373.95000000000005,442.3033387791436,0.0004,4.9592115101485745e-05,20594
2022-12-07,328.31,356.8409771200465,0.0004,3.666620564230011e-05,6564
2022-12-07,286.61,294.6161131511233,0.0004,2.530368581029899e-05,9969
2022-12-07,258.86,252.96860920167313,0.0004,2.1147258396008857e-05,6557
2022-12-07,252.55,229.55297395913993,0.0004,2.1428363533473546e-05,7171
2022-12-07,254.72,205.98916706133704,0.0004,2.0637183139410015e-05,8510
2022-12-07,249.695,203.32752818516818,0.0004,1.9524421319821223e-05,8011
2022-12-08,243.78,244.97441498948007,0.0004,1.8763313275997418e-05,768
2022-12-08,242.115,236.35642639227945,0.0004,1.8705571420061264e-05,2220
2022-12-08,246.935,228.73669718929875,0.0004,2.0243538603467452e-05,1889
2022-12-08,257.235,243.59714552172082,0.0004,2.4546631614282992e-05,6370
2022-12-08,300.32,289.4731519732509,0.0004,3.365301073425638e-05,10622
2022-12-08,361.05,337.75072905389567,0.0004,4.0419334485492744e-05,9066
2022-12-08,400.38,355.82339052733727,0.0004,4.010051845540638e-05,4404
2022-12-08,415.11,364.34821752835967,0.0004,3.757258071674124e-05,5755
